latitude,longitude,District,StateName,TotalPopulation,Households,Women,Men,Rural  Urban Classification,Sex ratio of the total population females per 1000 males,Sex ratio at birth for children born in the last five years females per 1000 males,Children under age 5 years whose birth was registered per,Households with electricity per,Households with an improved drinking  water source1 per,Households using improved sanitation facility2 per,Households using clean fuel for cooking3 per,Households using iodized salt per,Women who are literate per,Men who are literate per,Women with 10 or more years of schooling per,Women age 20  24 years married before age 18 years per,Men age 25  29 years married before age 21 years per,Women age 15  19 years who were already mothers or pregnant at the time of the survey per,Mothers who had antenatal check  up in the first trimester per,Mothers whose last birth was protected against neonatal tetanus7 per,Mothers who consumed iron folic acid for 100 days or more when they were pregnant per,Mothers who had full antenatal care8 per,Average out of pocket expenditure per delivery in public health facility Rs,Children born at home who were taken to a health facility for checkup within 24 hours of birth per,Institutional births per,Institutional births in public facility per,Children age 12 to 23 months fully immunized,Children age 12 to 23 months who have received 3 doses of polio vaccine per,Children age 12 to 23 months who have received 3 doses of Hepatitis B vaccine per,Prevalence of diarrhoea reported in the last 2 weeks preceding the survey per,Children with diarrhoea in the last 2 weeks who received oral rehydration salts ORS per,Children with diarrhoea in the last 2 weeks taken to a health facility per,Children under age 3 years breastfed within one hour of birth9 per,Children under age 6 months exclusively breastfed10 per,Children age 6  8 months receiving solid or semi  solid food and breastmilk10 per,Breastfeeding children age 6  23 months receiving an adequate diet1011 per,Non  breastfeeding children age 6  23 months receiving an adequate diet1011 per,Total children age 6  23 months receiving an adequate diet1011 per,Children under 5 years who are stunted height  for  age12 per,Children under 5 years who are wasted weight  for  height12 per,Children under 5 years who are severely wasted weight  for  height13 per,Children under 5 years who are underweight weight  for  age12 per,Women whose Body Mass Index BMI is below normal BMI lesser than 18.5 kg per m214 per,Men whose Body Mass Index BMI is below normal BMI  lesser than 18 point 5 kg per m2 per,Women who are overweight or obese BMI greater than equal to 25 kg per m214 per,Men who are overweight or obese BMI greater than equal to 25.0 kg per m2 per,Children age 6 to 59 months who are anaemic lesser than 11.0 g per dl per,Nonpregnant women age 15 to 49 years who are anaemic lesser than 12.0 g per dl per,Pregnant women age 15 to 49 years who are anaemic lesser than 11.0 g per dl per,All women age 15 to 49 years who are anaemic per,Men age 15 to 49 years who are anaemic  lesser than 13.0 g per dl per
25.5624625,91.2891036,West Khasi Hills,Meghalaya,385601,921,1051,135,Rural,956,990,76.5,89.8,72.7,79.7,6.9,99.5,88.7,91.6,18.9,21,30.6,12.1,37.2,73.6,32.2,20.6,2013,0.3,39,31.2,74.2,78.7,76.5,2.7,,,67.3,32.3,79.5,29.4,10.6,26.4,51.1,17.2,8.6,30.3,10.1,9.6,8.2,7.9,35.8,47.2,48.4,47.3,24.5
24.6303603,93.7598288,Bishnupur,Manipur,240363,1850,2257,271,Both,1032,915,69.3,96.4,43.9,38.2,38.8,99.8,85.7,95,42.9,13.9,21,9.1,87.9,94.3,43.6,41.3,8449,0,86.5,63.1,77.2,84.9,79.2,6,57.4,28.4,71.4,83.3,83.7,18.1,,17.4,24.7,6.9,2,13.7,11,12.7,24.5,21.7,21.4,26.4,35.3,26.8,9.8
24.3262003,94.0006003,Chandel,Manipur,144028,892,972,124,Rural,1062,954,56.8,93.9,37.3,61.6,17.5,99.3,75.3,95.9,38.7,16.3,,5,71.5,88.1,25.7,16.1,7582,0,38.2,23.6,50.6,63.3,60.7,4.7,,,63.6,82.3,,11.9,,11.6,36.1,7.5,3.1,13.2,6.2,8.1,24.4,15.3,28.4,23.9,15.2,23.5,11.8
24.3427485,93.6978264,Churachandpur,Manipur,271274,792,852,114,Rural,997,983,66.9,89,48.3,66.1,42.2,100,81.1,93.2,38.1,13.5,,2.7,68.4,83.1,21.3,17.7,5955,1.4,63.2,35.6,52.2,60.1,52.9,2.3,,,64.7,73.5,,14.7,0,11.5,35.7,6.6,2.5,11.3,7.8,5,22.5,18.7,17.5,19.9,26.9,20.3,4.4
24.7806536,93.9674371,Imphal East,Manipur,452661,1820,2232,283,Both,1057,874,75.9,96.9,32.2,43.4,50.1,99.7,85.3,96.8,48.2,12.3,28.3,10.7,84.1,93.1,45.1,43.7,10738,0,80.8,51.8,72.7,87.2,74.9,3.3,,,69.6,64.8,77.5,18.2,,17.6,26.2,7.8,2.4,17.1,9.7,14.3,30.8,22.2,20.8,27.4,24.9,27.3,9.1
24.7827837,93.8858955,Imphal West,Manipur,514683,1838,2129,269,Both,1095,1017,66.5,97.2,53.8,47.3,63.2,99.5,92.7,97.7,59.6,9,20.9,4.4,78,90,54.1,43.9,11508,1.8,91.4,62.3,82.8,90.9,81.3,8.7,65.5,35.5,59.7,82.7,76.1,25.7,,26.7,21,4.7,1.3,8.4,7.6,9.9,30.7,23.4,29.3,29,32.2,29.1,12.9
25.2677276,94.0210189,Senapati,Manipur,354972,896,1052,143,Rural,986,858,49.9,92.7,35.4,59.6,19,98.5,79.8,93.5,34.2,19.7,,9.4,67.2,88,13.9,10.1,9633,0,38.2,28.4,58.7,71,69.3,5.1,52.1,38.3,61.4,73.8,80.6,15.6,,14.2,35,8.2,2.5,14.7,8.9,7.3,19,19,22.8,25.3,22.4,25.1,5.6
24.9879342,93.495292,Tamenglong,Manipur,140143,905,964,129,Rural,1030,1150,59.3,87.9,37.6,62,12.7,99.6,68.7,91,27.1,16.1,,9,52.5,75.9,15.4,9.7,8178,0.5,33.3,29.1,44,63.4,57.5,4.1,,,69.6,52.5,86.2,25.1,,25.2,37.1,8.2,3.9,16.3,8.1,4,12.4,7.9,22.9,26.4,34.6,27,12.6
24.6449243,93.99929,Thoubal,Manipur,420517,1841,2302,294,Both,1062,978,63.5,85.1,33.9,45.5,37,99.8,83.7,98.2,40,13.6,15.3,9.1,88.2,91.4,48.3,43.2,10420,0,73.4,49.4,65.4,74.1,72.8,8.1,60.1,38.9,65.3,81.3,77.1,18.3,,17.4,30.1,7,1.7,17.9,9.7,14.4,25.8,20.7,24.9,28.6,21.7,28.3,9.2
25.0953858,94.3616516,Ukhrul,Manipur,183115,890,833,120,Rural,984,1041,51,79.2,44.1,59.8,10.8,98,84.1,91.7,42.5,16.2,,3.9,48.5,75.1,14.4,9.8,8143,0.5,33.7,12.9,42.4,53.9,45.1,5.6,,,70.7,47.2,84.1,19.8,,21.2,32.7,7.2,3.2,11.1,7.7,12.1,12,4.6,25.7,16,16.7,16,6
22.3059709,74.3558148,Alirajpur,Madhya Pradesh,728677,947,1430,203,Rural,1023,950,55.6,92.5,89.1,17.6,11.7,93.9,27.1,55,9.6,37.1,68.6,13.5,29.8,68.9,12.7,4.8,754,2,50.5,46,22.6,39.5,24.6,7.8,76.5,70.7,25.5,58,37.1,3.5,5.3,3.8,48.6,32.9,11.3,52.4,35.8,35.9,7.2,8.1,74.5,64.4,64.1,64.4,48.5
23.1136554,81.697629,Anuppur,Madhya Pradesh,749521,909,1102,137,Rural,996,829,84.7,79,69.3,22.2,18.2,93.2,61.8,80.5,23.2,27.3,,8,45,91.8,30.7,15.5,870,5,77.1,70.2,57.8,62.4,61.8,3.9,,,43.8,61.3,,9.1,,10.4,33.5,30,13.9,40,26.2,27.3,10.3,10.1,67.6,62.5,58.4,62.3,43
24.5775148,77.7318495,Ashoknagar,Madhya Pradesh,844979,945,1083,200,Rural,889,942,86.1,88.3,91.7,19.8,15.9,90.6,52.4,77,12.3,33.2,54.9,9.9,68.3,93.8,18.1,5.1,864,0,82.3,75.9,37.2,47.6,43.7,12.1,77.8,75.8,32.8,30.2,,6.4,,6.3,42.5,31.2,10.8,46.3,30.1,36,10,6.4,60.2,42.5,39.7,42.3,23.1
21.812876,80.1838293,Balaghat,Madhya Pradesh,1701156,912,1074,135,Rural,1067,1038,84.2,88.2,76.2,28.4,16.4,95.7,73.5,80.3,28.2,8.6,,2.2,60.2,94.8,33.2,16,1613,2.2,83.7,73.4,64.6,75.6,76.8,5.6,,,52.2,67.6,,8.2,,7.9,32.1,32.4,8.9,41.5,42.4,39.9,7.4,2.1,69.2,68.8,62.2,68.6,38.8
22.0363157,74.903339,Barwani,Madhya Pradesh,1385659,946,1332,172,Rural,1009,885,53.4,90.2,84.6,21.3,22,97.6,42.3,57.6,16,42.2,,14.8,42.7,73.3,20,7.9,874,3.1,50.7,46.1,41.8,53.1,44.7,11.2,54,77.9,34.8,71.4,26.1,3.6,,4.6,52,28.3,8.7,55,40.8,39.7,10.8,9.9,82,65.6,68.9,65.8,44.1
21.9011601,77.8960201,Betul,Madhya Pradesh,1575247,881,1067,148,Rural,1010,933,77.2,92,85.5,30.7,28,95.9,69.5,78.8,33.4,12.5,,4.9,62,93.7,26.8,14.4,793,2.7,76,62.7,69.1,72.9,68.9,13.6,45.5,55,49.2,,,7.3,,6.6,34.7,34.1,11.1,45,27.2,21.5,12.2,6.8,61.5,53.8,59.7,54.1,37.5
26.5587354,78.7872876,Bhind,Madhya Pradesh,1703562,946,1049,163,Rural,855,821,82.4,87.9,93.1,30.6,18.3,93.8,58.2,83.6,25,31.7,60.7,6,55.3,92,23.3,7.5,717,2.2,85.6,78.3,51,61.5,58.3,8.8,63.9,70.9,44.1,33.3,,2.6,,2.8,47.6,30.6,12.6,49.8,29.6,29,12.1,11.7,71.8,66,65.8,66,35.3
23.2599333,77.412615,Bhopal,Madhya Pradesh,2368145,943,1104,172,Urban,899,890,93,98.3,93.5,61.8,74.9,98.3,75.8,95.3,42.8,13.1,26.6,2.1,77.2,96.8,37.1,22.3,1497,,91.7,68,62.3,65.8,57.2,7.4,71.2,74.7,18.3,,,7.1,,6.5,47.6,21,8.1,39.5,19.1,23.5,23.5,21.7,77.3,47.5,37.8,47,23.1
21.3193875,76.2224273,Burhanpur,Madhya Pradesh,756993,1892,2307,335,Both,951,901,78.9,90.7,93.7,40,45.1,99.1,58.2,69.8,22.6,24.7,27.3,7,52.5,90.1,28.8,14.2,592,0,76.2,58.8,43.3,55.7,44.5,6.9,59.1,68.4,42.2,48.7,15.7,2.4,12.1,4,50,20.1,6.7,46.1,28.4,22.9,16.3,12.2,80.2,66.3,64.5,66.3,32.4
24.9163562,79.5811827,Chhatarpur,Madhya Pradesh,1762857,883,1000,141,Rural,919,827,71.1,77,72.7,14.5,13.5,70.5,52,80.1,15.3,43.5,42.2,8.2,36.3,82.2,16.5,4.6,1209,0,81.4,73.4,41.1,53.2,34.4,7.5,51.8,49.4,37.9,68.9,,11.6,,10.1,42.7,18.9,7.2,41.3,28.2,31.1,10.4,6.7,66.2,48.4,43,48.1,19.1
22.057437,78.9381729,Chhindwara,Madhya Pradesh,2090306,915,1157,175,Rural,950,933,91.9,89.3,81.7,34,25,95.8,67.1,81.7,28.7,16.3,20.2,8.1,56.6,90.7,37.5,19.1,1251,2.7,86.1,79.2,64.3,71.8,77.7,10.4,49.1,65.9,37.4,60.8,,11.6,,10.3,33.6,30.5,10.6,41.4,29.1,22.5,14,12,65.7,51.9,55.9,52.1,21.2
23.8380986,79.4421731,Damoh,Madhya Pradesh,1263703,920,1015,157,Rural,917,860,79.7,85.7,78.3,22.2,13.3,88.7,58.6,87.5,17.8,39.9,,7.8,31.2,86,21.1,8.2,1711,0,70,63,55.9,68.1,54,8.5,57.1,62.8,46.5,69.6,,6.3,,6.8,43.2,21,8.8,38,27.1,35.4,13,6.2,75.7,45.5,46.7,45.5,23.9
25.6653262,78.4609393,Datia,Madhya Pradesh,786375,951,1121,170,Rural,893,819,77,89.6,91.7,33.5,21.7,85.3,58.8,79,21.6,37.1,45.1,7.8,49.6,91.6,16.3,5.1,1063,0,84.5,73.1,53.2,63.5,51.7,12.9,49.9,69.3,32,63.9,,4.4,,3.9,48.9,26.2,8.2,46.9,32.3,40.3,10,3.5,73.2,60.5,56,60.3,27.5
22.9675929,76.0534454,Dewas,Madhya Pradesh,1563107,939,1136,172,Rural,964,961,92.7,98.6,93.5,47,37.8,99.1,61.4,88.9,22.1,36.1,,9.4,66.4,94.6,25.2,15,1586,,92.4,73.8,60.3,73,70.5,10,71.8,75.3,25.3,64.7,,11.6,4.4,10.2,42,25.7,5.5,44.7,28.7,23.5,14.6,16.8,65.8,47.1,60.2,47.8,19.9
22.6012922,75.3024655,Dhar,Madhya Pradesh,2184672,944,1237,186,Rural,988,992,86,95.7,86.2,35.5,34.6,98.2,51.3,77.8,20.2,30.1,55.1,9.9,61.7,84.7,14.1,4.1,1495,1.5,78,65.4,65.6,75.4,69.7,11,64,76.2,20.9,72.1,47.8,17.8,3.1,14.6,42.6,31.4,10.5,47.9,30.4,27.2,12.1,12.7,75.3,55.6,63.7,56.2,20.5
22.9417931,81.0768455,Dindori,Madhya Pradesh,704218,903,1039,140,Rural,1004,889,80,73.4,71.3,6.9,4,78.9,50.7,77.6,13.6,34.9,45.5,10.3,44.9,89.1,18.9,5.1,582,1.6,55.8,53.4,49.4,66.7,53.7,12.4,55.3,57.3,36.8,35.5,,1.9,,1.8,45.8,27.4,10.5,46.6,35.8,24.3,4.8,4.5,66.5,66.8,59.3,66.5,39.5
24.6348197,77.2979782,Guna,Madhya Pradesh,1240938,946,1256,214,Rural,916,1011,91.6,93.1,82.9,27.9,23.2,93.2,44.6,80.2,16.5,29.8,26.1,9.7,60.7,95.9,21.2,8.4,1044,3.2,90.1,86.1,65.1,73.2,64.4,10.6,50.6,73.8,41,52.5,16.8,2.1,,3,43.4,33,12.1,51.2,34.2,39,10.9,5.8,67.4,45.6,55,46.2,17
26.2182871,78.1828308,Gwalior,Madhya Pradesh,2030543,1886,2325,359,Both,887,858,83.5,95.5,97.1,56.2,57.3,97.6,67.1,82,32.6,19.4,19.5,3.8,53.8,94.1,33.3,14.6,1623,7.7,88,68.4,52.5,60.3,58,9.1,50.7,68.5,26.9,26.4,40.7,2.7,0,2.1,42.8,28,11.1,48.5,22.2,24.5,14.1,11.1,68.6,57.8,49.4,57.4,35
22.3355446,77.0996085,Harda,Madhya Pradesh,570302,949,1202,201,Rural,922,814,85.9,96.5,87.7,51.4,30.9,99.2,60.6,77.7,17.8,24.3,38.7,4.2,55.9,91.6,21.6,11.8,1870,0,79.7,66.3,48.6,51.8,50.9,12.1,68.6,78.8,30.3,51.2,,0.7,,2.3,39.7,25.2,8.6,40.6,22.3,28.4,16.3,12.4,65.7,51.3,51.8,51.3,29.1
22.7438944,77.7359224,Hoshangabad,Madhya Pradesh,1240975,1902,2435,363,Both,928,958,93.2,94.4,91.1,46.4,34.4,99.4,68.3,89,28.2,18.4,19.9,2.5,55.2,95.3,26.7,13.6,1053,0,88.8,77.6,49.5,60.5,55.2,10.5,72.4,69.3,36.7,36.5,26.8,1.6,1.6,1.6,37.2,29.6,10.6,40.7,23,18.5,14.7,7.8,67.3,55.9,53,55.8,35
22.7195687,75.8577258,Indore,Madhya Pradesh,3272335,1935,2412,388,Urban,895,849,92.2,99.1,98.4,74.2,84.9,99.8,73.2,89,41.4,20.7,28.2,5.1,81.8,97,34.6,27.5,1804,,94.7,50.6,57.8,60.8,54.1,5.7,57.9,90.7,21.9,61.3,60.9,12,0.6,10.3,39.2,17.8,6.7,30.6,18.9,16.8,23.6,22.3,71.2,46.5,53.6,46.8,22.2
23.181467,79.9864071,Jabalpur,Madhya Pradesh,2460714,1799,2106,309,Both,955,924,92.8,94.6,96.6,47.5,48.5,91.2,73.7,87.6,37.3,13.9,22.1,4,59.7,93.5,43.3,30.5,1252,1.7,88.3,68,67.5,70.3,64.5,9,58.5,72.5,49.2,47.7,49.2,7,0,6,36.2,30.7,10.5,42.7,23.3,25.3,21,15.3,59.4,49.3,57.3,49.6,20.2
22.769666,74.5920921,Jhabua,Madhya Pradesh,1024091,927,1001,190,Rural,969,1033,60.5,88.6,84.9,13,9.1,93.6,28,57.8,9.3,54,,24.4,29.4,81.4,19.5,5.3,927,7.3,74.5,66,25,30.7,23.8,11.4,52.2,79.1,21,55.8,26.8,4.8,18.2,7.5,45.6,24.4,9,43.6,30.4,32.6,9.9,6.4,72.4,57.8,74.2,58.8,32.1
23.8343441,80.3893814,Katni,Madhya Pradesh,1291684,917,1072,156,Rural,996,1228,88.8,82.3,90.6,23.2,18.8,79.3,65.2,80.9,23.4,25.5,,4.3,36.6,90.8,29.4,12.4,4229,5.7,78.4,68.2,46.7,57.5,49.1,6.6,,,47,72,,18,,17.5,45.5,23.8,12.2,43.1,27.2,21.4,16,14.7,65.5,51.8,55.2,52,18.9
21.8222559,76.3524407,Khandwa East Nimar,Madhya Pradesh,1309443,945,1250,174,Rural,949,823,93.3,90.3,78.1,34.1,28,98.2,51.9,74,16.8,17.6,,6.1,73,95.9,34.4,19.1,753,0,81.8,76.4,58.7,71,66.6,15,63.1,70.6,30.6,46.1,36,3,,2.7,43.6,21.5,6.6,46.8,34.7,34.9,12.9,9.1,77,58.3,62.9,58.5,20.8
21.8335244,75.6149893,Khargone West Nimar,Madhya Pradesh,1872413,946,1333,206,Rural,964,984,86.7,97.5,90.9,33.2,31.7,99.4,53,79.4,17.2,24,31.2,7,64.1,94,24,11.9,698,0,74.3,64.7,64.2,71.5,66.5,13.1,57.6,70.2,17.8,62.8,40.1,5.7,,6.5,48.3,21.2,5.7,44.7,36.8,29,11.3,11.7,76.9,57.8,59.3,57.8,28.4
22.5979218,80.3713855,Mandla,Madhya Pradesh,1053522,901,982,156,Rural,1053,974,74.2,76.9,62.9,15.1,14.7,82.4,57.7,79.8,18.1,27.3,47.7,8.8,56.1,91,27.6,15.4,751,1.1,59.2,53.9,55.1,68.2,56.9,10.3,63,47.8,53,66.5,,3.2,,3.2,36.9,33.5,11,49.8,34,34.1,7.6,6.4,69.7,69.9,69.8,69.9,37.6
24.076836,75.0692952,Mandsaur,Madhya Pradesh,1339832,947,1210,210,Rural,983,817,80.2,97,69.7,28.3,29.1,98.1,54.4,82.7,17.5,48.2,52.3,4.4,45.5,84.8,14.6,7.3,1225,2.4,88.2,79.8,43.5,66.7,51.1,13.9,43.9,66.5,36.4,95.1,19.6,2.5,,2.4,34,21.9,7.5,31.2,31.1,34.9,14.1,12.4,66.1,50.3,47.7,50.2,25.8
26.4947172,77.9940222,Morena,Madhya Pradesh,1965137,943,1125,182,Rural,895,1093,86.8,87.9,92.3,36.9,23.5,86.7,58,83.8,21.4,27,,5.5,69,98,18.2,7.4,566,,93.5,81.9,60.6,68.5,66.4,11.3,57.8,78.6,38.5,36.6,27.3,4.4,,4,47.7,29.5,12.5,52.2,27.5,30.4,14.1,10,67.3,56.3,52.6,56,28.8
22.946557,79.1943534,Narsimhapur,Madhya Pradesh,1092141,921,1091,176,Rural,901,881,82.5,91.6,97.2,40.7,21.4,96,66,86.7,26.4,27.4,,12.5,43.8,83.7,33.5,15.3,1636,0,85.8,67.3,54.2,76.5,66.4,12.7,63,59.8,30.9,84.3,,10.3,,9.5,37.9,21.9,10.1,35.3,25.1,25,15.4,14.8,69.3,50,42,49.6,16.4
24.4763852,74.8624092,Neemuch,Madhya Pradesh,825958,936,1186,191,Rural,978,836,88.3,97.1,76,32,34.7,98.4,54.2,87.4,19.6,31.8,61.9,4.2,47.7,89.6,22.8,10.6,1211,3.2,86.7,73.2,47,57.7,51.4,12.9,67.4,79.3,21.4,60.3,,7.9,,6.3,36.3,24.6,8.2,39.2,31.1,15.9,14.3,16.4,68.8,48.9,57.1,49.2,16.7
24.7180311,80.1819268,Panna,Madhya Pradesh,1016028,899,954,141,Rural,924,790,75.7,79.7,78.1,19.8,11.3,86.3,57.4,75.5,20.5,32.9,,7.2,39.9,77.6,16,2.5,1255,3.5,74.4,69.3,26.6,41.3,33.4,9.1,32.9,51.4,32,55.5,30.5,13.1,,12.6,42.3,24,10,40.8,25.8,33.6,11.5,8.9,68.2,49.1,42.8,48.7,16.2
23.3327329,77.7823973,Raisen,Madhya Pradesh,1331699,945,1171,180,Rural,903,908,94.7,92.8,95.1,39,26.7,92.2,63.9,82.9,21.9,28.1,16.8,7.3,65.4,96.4,23.2,13.8,1020,1.5,84.7,72.5,78.5,83.1,76.3,15.9,39.9,73.4,41.9,52.4,22.5,4.5,,4,45.8,24.9,7.3,44.4,29.5,38.2,14.2,7.1,68,50.6,54.3,50.7,21.1
24.0078819,76.7278803,Rajgarh,Madhya Pradesh,1546541,947,1025,155,Rural,956,997,75.4,95,65.8,19,18.6,96,51.7,80.5,17,38.2,60.5,6.7,52.2,91.7,17.2,5.9,1586,0,88.6,77.5,42.7,60.6,51.1,13,55.7,64.7,35.5,51.4,,0,,0,38.8,32.1,9,46.8,37.5,29.5,7.2,6.6,62.5,49.4,62.5,50.3,18.7
23.3315103,75.0366677,Ratlam,Madhya Pradesh,1454483,933,1088,166,Rural,975,912,82.3,93.5,88.4,33.7,32.9,95.3,54.5,82.6,17.9,46.2,,8.3,54.1,87.8,23.1,12.4,1354,2.4,86.2,78.3,45.2,59.9,49.2,10.3,61.4,76.2,19.1,72.3,,11.8,,11,46.1,21.7,7.5,41.9,33.7,35.9,15.6,7,75.9,53.8,70.8,54.4,23
24.5372927,81.30418,Rewa,Madhya Pradesh,2363744,909,1092,152,Rural,995,906,80.7,86.9,88,24.7,13.2,89.6,63.2,85.1,23.1,33.6,54.1,4.3,40.2,88.9,13.7,3.6,1377,2.1,81.6,75.6,52.8,69.4,55.8,9.6,51.8,58.5,44.8,46.3,45.6,4.6,,5,40.4,18,7.4,36.2,23.2,25.8,15.4,14.1,54.5,40.8,44.1,40.9,23.3
23.838805,78.7378068,Sagar,Madhya Pradesh,2378295,900,960,124,Rural,939,849,81.5,83.9,81.3,26.7,17.6,91.6,63.1,89.9,22.4,38.6,,11.1,35.3,85.9,17.5,3.2,2198,2.9,77.6,69.8,52.7,66.1,49.9,10.3,61.6,65,25.5,60.4,,5.7,,6.1,41,16.9,5.2,30.5,24.1,29.3,14.1,8.4,67.4,39.6,40.9,39.7,15.2
24.6005075,80.8322428,Satna,Madhya Pradesh,2228619,897,1010,142,Rural,993,942,80.9,88.9,91.4,30.2,22.1,92.4,66.8,86.8,25,36.1,,4.4,50.1,85.8,17.1,7.6,3568,8,80.7,72.6,52.4,63.3,57.5,8.1,25.8,42.8,33,55.7,,4.4,,4.1,41.2,26.6,10.1,39.6,22.2,25.5,15.9,12.6,70.3,48.5,54.1,48.8,24.3
23.205012,77.0850781,Sehore,Madhya Pradesh,1311008,945,1104,176,Rural,927,943,86.4,98,89.3,47.1,24.9,97.8,60.4,87.7,22.5,31.5,,4.3,65.1,95.2,20.4,9.2,951,0,88.3,77.7,60,74.1,63.3,7.6,61.3,87.5,31.1,43.1,,8.1,,7.1,33.6,27,12.5,39.9,26.6,29.3,14.4,12.9,65.4,46.4,58.2,46.9,20.1
22.0868691,79.5434841,Seoni,Madhya Pradesh,1378876,922,1109,159,Rural,1031,951,89.4,81.9,78.2,24.4,18,92.9,62.5,75.3,22.2,16.3,,3.8,55.2,97,37.4,18.7,649,0,86,76.9,57.1,64,63.9,6.7,,,46.3,64.6,,10.8,,10.4,34.7,32.4,12.9,43.8,32.4,23.5,8.7,15.2,60.8,55.5,49.9,55.3,21.5
23.3021885,81.3568021,Shahdol,Madhya Pradesh,1064989,902,975,152,Rural,973,931,74.8,75.3,66.6,16.9,13.5,89.8,54.6,87.5,18.7,35.4,,7.3,33,88.1,20.4,7.2,1067,0,71.9,70.1,40.3,50.1,41.7,6.6,,,56.6,,,8.3,,7.8,36.7,27.8,10.9,41.2,29.1,29.9,12.3,8.2,66.5,60.1,68.9,60.5,34.3
23.4272938,76.2729839,Shajapur,Madhya Pradesh,1512353,945,1098,170,Rural,906,872,95.4,96.5,83.2,34.8,25.5,96.5,50.5,88.2,18.8,35.2,38.9,10.2,70.6,96.2,28.6,18.7,1114,,96.1,88.4,71.7,74.5,68.4,3.8,,,22.7,53.9,,0.8,,0.8,48.1,30,10,48.6,29.4,28.9,11.6,10.5,77.5,52.6,57.7,52.8,33
25.67282,76.6961305,Sheopur,Madhya Pradesh,687952,947,1098,160,Rural,945,923,81.6,83.1,93,15.4,13.8,97.3,40.5,75.1,11.8,29.6,,3.6,36.7,93.6,21.7,7.2,612,0,77.2,70.8,48.7,53.5,51.9,5.3,38.6,60.9,44,63.5,21.4,0.4,,1.1,52.1,28.1,9,55,43.9,39.2,6.4,5.7,77.5,61.9,56.3,61.6,33.4
25.4357869,77.665066,Shivpuri,Madhya Pradesh,1725818,946,1132,206,Rural,910,1082,80.6,87.3,65.6,22.6,19.7,94.5,46.8,76.7,14.3,34,,8.6,58.5,93.2,16.5,7.2,1637,2,86.9,83.2,63.1,68.3,64.8,7.8,47.2,58.7,41.9,69.9,,6.8,,7.8,48.6,25.8,7.7,49.6,31.4,33.4,9.5,4.2,62.7,48.7,53.5,49,19.6
24.3956038,81.8825279,Sidhi,Madhya Pradesh,1126515,922,1068,138,Rural,1005,886,69.5,77,70.3,10,6.9,91,56.6,82.7,19,45.7,,6.6,27.7,84.5,10.2,1.8,884,2.3,61.2,57.5,34.4,51.5,44.6,5.4,70.3,61.7,49.3,72.7,30.4,8.4,,8.3,48.7,24.9,8.5,43.9,27,32.9,10.3,7.1,67.7,50.9,43.5,50.5,20.6
24.1992101,82.6645469,Singrauli,Madhya Pradesh,1178132,928,1221,164,Rural,984,958,68,71,56.3,15.8,17.4,89.5,53.2,76.5,20.2,34.9,,11.7,29.2,71.6,18.9,10.1,1192,0.9,43.5,38.4,42.2,49.2,49.2,5.6,25.1,49.6,33.5,59.8,39.3,11.7,,11.2,33,34,17.4,37.5,19.4,15,11,12.3,61.8,53.3,41.2,52.6,35.1
24.7456147,78.8320779,Tikamgarh,Madhya Pradesh,1444920,894,1060,148,Rural,909,873,71.1,84.9,74,13.9,14.6,72.3,50.5,79.4,13.8,47.2,,17.1,33.7,81.9,14,3.2,2274,0,81,68.6,34.4,52.8,31.4,11.5,46.7,71.5,32.3,59.8,,2.8,,3.5,49.7,19.2,7.6,43.3,30.8,31.2,8,6.7,67.1,46,41.8,45.8,20
23.1764665,75.7885163,Ujjain,Madhya Pradesh,1986597,1888,2489,383,Both,968,1059,85.3,97.4,91.4,51.9,46.5,98.2,58.6,86.6,20.7,41,45.7,9.5,56.4,90.7,19.1,9.6,1933,2.8,88.9,74.4,56.8,64.9,54.9,8.3,56.9,70.7,19,57.6,39.4,8,6.3,7.7,35.8,19.2,6.9,31.3,26.4,23.1,17.5,11.4,69.1,47.2,52.2,47.4,18.2
23.5309797,80.8294747,Umaria,Madhya Pradesh,643579,896,973,158,Rural,1006,1035,82.8,79.1,68.6,18.6,12.5,89.1,57.3,73.8,16,37.3,52.8,8.2,51.8,90.8,16.4,6.5,886,6.6,84.5,80,67.1,76.7,71.9,18.6,50.4,53.1,37.2,36.9,,9,,8.6,41.1,27.4,9.4,46.6,29.3,36.4,9.6,3.2,73.5,61,72.9,61.5,37.4
23.526194,77.8225891,Vidisha,Madhya Pradesh,1458212,901,937,141,Rural,916,1009,68,84.7,94.1,24,17.9,93.7,56.7,69.9,12.4,43.5,,9.5,29.6,85,15.2,4.5,1913,1.1,73.7,68.5,45.7,54.9,42.7,8.7,32.7,73.3,46.6,71.7,,8.8,,7.3,41.1,21.4,6.3,40.4,28,35.9,11.3,4.4,69.8,43.5,55.5,44.2,22.9
23.7307175,92.7173106,Aizawl,Mizoram,404054,896,1056,132,Urban,1064,902,96.9,99.7,93.3,90.9,87.5,98.8,98.7,99.3,50.7,5.7,,6.9,74.8,89.1,59.8,47.8,5087,,96.2,67.5,55.3,66.3,60.2,10.2,76.5,49.1,68,59.7,,16.6,,17.2,23.7,2.3,0.8,6.7,7,5.3,26.8,26,10.5,18.4,20.8,18.5,6.2
